Name,Percent
Israel,0.109730360159
Ivan,0.250400539477
Jace,0.347826365153
Jack,1.80128268153
Jackie,0.304037506176
Jackson,1.11935651416
Jaclyn,0.173671066928
Jacob,2.51210369075
Jacqueline,0.641486574052
Jacquelyn,0.13754172962
Jada,0.348789730603
Jade,0.350268702359
Jaden,0.352007185216
Jaime,0.243993347471
Jake,0.312159930805
James,8.57968774171
Jamie,1.01291802527
Jan,0.186762821688
Jane,0.852368776325
Janelle,0.161482415024
Janet,1.44400113524
Janice,1.21413527629
Janie,0.212485011279
Janis,0.153887740559
Jared,0.599911653245
Jasmine,0.911414167138
Jason,3.55155044332
Javier,0.172552670611
Jaxon,0.352925900731
Jay,0.415824180523
Jayden,0.950647682856
Jean,1.42946614979
Jeanette,0.344653775614
Jeanne,0.450391650411
Jeannette,0.187970278459
Jeff,0.383726579867
Jeffery,0.532826043743
Jeffrey,1.95985208438
Jenna,0.62748084226
Jennie,0.362026503586
Jennifer,5.25851865283
Jenny,0.240933737075
Jeremiah,0.530888108401
Jeremy,1.41619750665
Jerome,0.305243193013
Jerry,1.68344081582
Jesse,0.730240299569
Jessica,3.86294626292
Jessie,0.593831802669
Jesus,0.542795232348
Jill,0.655415563032
Jillian,0.309306320653
Jim,0.53288273862
Jimmie,0.461105981132
Jimmy,0.846323035151
Jo,0.538043401403
Joan,1.86696387511
Joann,0.482032593695
Joanna,0.179092212728
Joanne,0.751830334517
Jocelyn,0.349189114227
Jodi,0.351682688675
Jody,0.231455494048
Joe,1.54481301866
Joel,0.35636782909
Joey,0.13264757983
John,7.64148779024
Johnathan,0.223673918379
Johnnie,0.454723474919
Johnny,0.838374346122
Jon,0.376617225598
Jonah,0.243483403332
Jonathan,1.47024932066
Jonathon,0.174054847652
Jordan,1.10568585
Jordyn,0.302414455508
Jorge,0.201245105814
Jose,1.1391093617
Joseph,4.02996904676
Josephine,0.984959713629
Joshua,2.92932653171
Josiah,0.368618954443
Josie,0.22903940068
Josue,0.111790552212
Joy,0.251382835985
Joyce,1.58480175165
Juan,0.675778753684
Juanita,0.703902896453
Judith,1.78903751924
Judy,1.50575702437
Julia,0.863460236866
Julian,0.425152755945
Juliana,0.192462961646
Julie,1.56923867422
Julio,0.105165521325
Julius,0.177862837675
June,0.746319629029
Justin,2.0249195204
Kaden,0.390436750078
Kaitlin,0.296507435632
Kaitlyn,0.775629122719
Kaleb,0.355854951637
Kara,0.316244732321
Karen,2.3839191792
Kari,0.286049395292
Karina,0.155369329803
Karl,0.167864129094
Karla,0.227930495843
Kate,0.251086594693
Katelyn,0.631885415771
Katherine,1.00132528544
Kathleen,1.77088224995
Kathryn,0.688801403975
Kathy,1.08933648903
Katie,0.742609176125
Katrina,0.295673167797
Kay,0.384086830415
Kayla,1.55554302621
Kaylee,0.734817918037
Keith,0.757498392526
Kelley,0.144691033815
Kelli,0.273320713529
Kellie,0.158295633451
Kelly,1.28813315129
Kelsey,0.854415050109
Kelvin,0.114369743283
Kendall,0.272391484538
Kendra,0.343532004764
Kennedy,0.425315130886
Kenneth,1.95074677564
Kenny,0.0970081786102
Kent,0.23878363741
Kerry,0.180064999537
Kevin,1.86617202857
Kiara,0.215108536334
Kim,0.711627642546
Kimberly,2.35437152138
Kirk,0.183594496534
Kirsten,0.183129154054
Krista,0.256255759084
Kristen,0.728218213138
Kristi,0.334374452117
Kristin,0.598244176963
Kristina,0.410782689331
Kristine,0.29038907144
Kristopher,0.162755898937
Kristy,0.297344297725
Krystal,0.288841960448
Kurt,0.211365216009
Kyle,1.53470530225
Kylee,0.326491504344
Kylie,0.615665133978
Lacey,0.247454241583
Lana,0.134290174068
Lance,0.273183008564
Landon,0.873513915075
Larry,2.44592154813
Latoya,0.182890992071
Laura,1.25814999696
Lauren,1.45145376447
Laurie,0.629699998824
Laverne,0.174658847912
Lawrence,0.956352726318
Layla,0.572046612845
Leah,0.595706890812
Lee,0.492572111909
Leland,0.189988700931
Lena,0.402401228318
Leo,0.708869750126
Leon,0.420769517318
Leona,0.47619047619
Leonard,0.71565178293
Leonardo,0.117901403442
Leroy,0.665439448914
Leslie,0.5499840647
Lester,0.427177434504
Levi,0.548134889892
Lewis,0.416659941824
Liam,0.832853260422
Lila,0.250547338996
Liliana,0.217506022773
Lillian,1.3171368532
Lillie,0.657611690259
Lily,0.938798538981
Linda,4.6963997494
Lindsay,0.569037789754
Lindsey,0.679088536522
Lisa,3.40622688847
Lloyd,0.634776292574
Logan,1.3322102123
Lois,1.3243232887
Lola,0.30116428679
Lonnie,0.23735302893
Lora,0.125179708054
Loren,0.194828855316
Lorenzo,0.112745098039
Loretta,0.43219334674
Lori,1.34730062775
Lorraine,0.824613526242
Louis,0.992735128761
Louise,1.20486196765
Lucas,0.796506440269
Lucille,1.04601118893
Lucy,0.620019231703
Luis,0.485963705781
Luke,0.794402360894
Lula,0.355553042635
Luther,0.278843025842
Lydia,0.469207825266
Lyle,0.360824366927
Lynda,0.242149348966
Lynn,0.563981578535
Lynne,0.189349190525
Mabel,0.561952107797
Mackenzie,0.663707040718
Madeline,0.569521396216
Madelyn,0.455409537805
Madison,2.2374296266
Mae,0.400419144564
Maggie,0.345385813773
Makayla,0.645257035232
Malcolm,0.118400512814
Mallory,0.250510391168
Mamie,0.283256107718
Manuel,0.530886317205
Marc,0.274487030423
Marcella,0.214867607867
Marcia,0.385044215756
Marco,0.124376983473
Marcos,0.0986430403886
Marcus,0.428111014816
Margaret,3.28114820894
Margie,0.41251153796
Marguerite,0.40574418673
Maria,1.03681600997
Mariah,0.520248181093
Marian,0.556416115145
Marianne,0.146446884824
Marie,1.58902223855
Marilyn,1.38850615772
Mario,0.228554596358
Marion,0.813573886467
Marisa,0.14540613909
Marissa,0.458784986467
Marjorie,1.2621101086
Mark,2.93520089231
Marlene,0.462924925469
Marsha,0.305910198
Marshall,0.151981265734
Martha,1.4170209354
Martin,0.400181056756
Marvin,0.643431691955
Mary,8.80023650437
Maryann,0.152762135782
Mason,1.2480747502
Mathew,0.174613322001
Matthew,3.2458557406
Mattie,0.546545288888
Maureen,0.36947780358
Maurice,0.31373858884
Max,0.398974392953
